0.075465
77.000000	0.075465	0.133515
77.000000	0.133515	0.296054
77.000000	0.296054	0.354104
77.000000	0.354104	0.737234
83.000000	0.737234	0.795283
83.000000	0.795283	0.847528
83.000000	0.847528	0.905578
83.000000	0.905578	0.957823
71.000000	0.957823	1.015873
71.000000	1.015873	1.068118
71.000000	1.068118	1.120363
71.000000	1.120363	1.178413
71.000000	1.178413	1.230658
71.000000	1.230658	1.288707
71.000000	1.288707	1.340952
71.000000	1.340952	2.0
