0.098685
97.000000	0.098685	0.133515
98.000000	0.133515	0.278639
100.000000	0.278639	0.458594
96.000000	0.458594	0.632744
93.000000	0.632744	0.992653
95.000000	0.992653	1.172608
91.000000	1.172608	1.561542
74.000000	1.561542	1.706667
75.000000	1.706667	1.886621
73.000000	1.886621	2.066576
69.000000	2.066576	2.426485
71.000000	2.426485	2.600635
67.000000	2.600635	2.983764
49.000000	2.983764	3.140499
52.000000	3.140499	3.320453
48.000000	3.320453	3.854512
47.000000	3.854512	4.214422
4.388571
5.096780
5.822403
64.000000	5.822403	5.996553
72.000000	5.996553	6.356462
64.000000	6.356462	6.530612
72.000000	6.530612	6.890522
64.000000	6.890522	7.064671
72.000000	7.064671	8.132789
65.000000	8.132789	8.318549
58.000000	8.318549	8.492699
59.000000	8.492699	8.672653
60.000000	8.672653	8.852608
65.000000	8.852608	9.032562
58.000000	9.032562	9.206712
60.000000	9.206712	9.566622
55.000000	9.566622	9.746576
58.000000	9.746576	10.100680
65.000000	10.100680	10.460589
76.000000	10.460589	10.634739
79.000000	10.634739	10.814693
65.000000	10.814693	11.174603
62.000000	11.174603	11.354558
63.000000	11.354558	11.534513
64.000000	11.534513	11.708662
72.000000	11.708662	12.068571
64.000000	12.068571	12.242722
72.000000	12.242722	12.602631
64.000000	12.602631	12.782585
72.000000	12.782585	14.036463
53.000000	14.036463	14.210612
79.000000	14.210612	14.390567
59.000000	14.390567	14.564716
69.000000	14.564716	14.744671
65.000000	14.744671	14.924625
77.000000	14.924625	15.278730
67.000000	15.278730	15.458685
65.000000	15.458685	15.638639
78.000000	15.638639	15.818594
58.000000	15.818594	16.892517
62.000000	16.892517	17.066668
63.000000	17.066668	17.246622
64.000000	17.246622	17.420771
72.000000	17.420771	17.780680
64.000000	17.780680	17.960634
72.000000	17.960634	18.320543
64.000000	18.320543	18.494694
72.000000	18.494694	19.562811
65.000000	19.562811	19.748571
58.000000	19.748571	19.922722
59.000000	19.922722	20.102676
60.000000	20.102676	20.276825
65.000000	20.276825	20.462585
58.000000	20.462585	20.636734
60.000000	20.636734	20.996643
55.000000	20.996643	21.170794
58.000000	21.170794	21.530703
65.000000	21.530703	21.884808
76.000000	21.884808	22.064762
79.000000	22.064762	22.244717
65.000000	22.244717	22.604626
65.000000	22.604626	22.778776
58.000000	22.778776	22.958731
60.000000	22.958731	23.138685
64.000000	23.138685	23.318640
58.000000	23.318640	23.492788
60.000000	23.492788	23.852699
60.000000	23.852699	24.026848
67.000000	24.026848	24.206802
60.000000	24.206802	24.386757
69.000000	24.386757	24.566711
84.000000	24.566711	24.746666
62.000000	24.746666	24.926620
69.000000	24.926620	25.280725
56.000000	25.280725	25.460680
67.000000	25.460680	25.640635
56.000000	25.640635	25.814785
60.000000	25.814785	25.994740
65.000000	25.994740	26.174694
58.000000	26.174694	26.348843
60.000000	26.348843	26.708754
55.000000	26.708754	26.888708
58.000000	26.888708	27.242811
65.000000	27.242811	28.322540
62.000000	28.322540	28.496689
63.000000	28.496689	28.676643
64.000000	28.676643	28.850794
72.000000	28.850794	29.210703
64.000000	29.210703	29.390657
72.000000	29.390657	29.750566
64.000000	29.750566	29.924717
72.000000	29.924717	30.992834
65.000000	30.992834	31.172789
58.000000	31.172789	31.352743
59.000000	31.352743	31.532698
60.000000	31.532698	31.706848
65.000000	31.706848	31.886803
58.000000	31.886803	32.066757
60.000000	32.066757	32.426666
55.000000	32.426666	32.600815
58.000000	32.600815	32.960724
65.000000	32.960724	33.314831
76.000000	33.314831	33.494785
79.000000	33.494785	33.674740
65.000000	33.674740	34.034649
62.000000	34.034649	34.208797
63.000000	34.208797	34.388752
64.000000	34.388752	34.568707
72.000000	34.568707	34.928616
64.000000	34.928616	35.102768
72.000000	35.102768	35.462677
64.000000	35.462677	35.636826
72.000000	35.636826	36.884899
70.000000	36.884899	37.064854
79.000000	37.064854	37.244808
59.000000	37.244808	37.424763
69.000000	37.424763	37.604717
65.000000	37.604717	37.778866
77.000000	37.778866	38.138775
67.000000	38.138775	38.318729
65.000000	38.318729	38.492878
78.000000	38.492878	38.672836
58.000000	38.672836	39.746758
62.000000	39.746758	39.926712
63.000000	39.926712	40.106667
64.000000	40.106667	40.280815
72.000000	40.280815	40.640724
64.000000	40.640724	40.814877
72.000000	40.814877	41.174786
64.000000	41.174786	41.354740
